"_id",country,date,keyword,lang,__v,absolute,difficult,normalized,similarWord,traffic
62f547d82647f9326e5b3b9f,br,2022-07-02T00:00:00.000Z,VISA PLATINUM,pt-BR,0,50000,0,99,visa platinum,5
62f547d82647f9326e5b3ba7,br,2022-07-02T00:00:00.000Z,CARTÃO DE CRÉDITO,pt-BR,0,500000,0,100,cartão de crédito,50
62f547d82647f9326e5b3baa,br,2022-07-02T00:00:00.000Z,CARTÃO VIRTUAL,pt-BR,0,50000,0,99,cartão virtual,5
62f547d82647f9326e5b3bba,br,2022-07-02T00:00:00.000Z,CONSULTAR LIMITE,pt-BR,0,50,0,86,consultar limite,0
62f547d82647f9326e5b3bbd,br,2022-07-02T00:00:00.000Z,CONSULTAR FATURA,pt-BR,0,500,0,98,consultar fatura,0.1
62f547d82647f9326e5b3bc0,br,2022-07-02T00:00:00.000Z,GERAR BOLETO,pt-BR,0,5000,0,99,gerar boleto,0.5
62f547d82647f9326e5b3bd1,br,2022-07-02T00:00:00.000Z,CONTROLE DE GASTOS,pt-BR,0,5000,0,99,controle de gastos,0.5
62f547d82647f9326e5b3bce,br,2022-07-02T00:00:00.000Z,PARCELAR FATURA,pt-BR,0,500,0,98,parcelar fatura,0.1
62f547d82647f9326e5b3bd5,br,2022-07-02T00:00:00.000Z,CARTÃO INTERNACIONAL,pt-BR,0,5000,0,99,cartão internacional,0.5
62f54b8a2647f9326e5b9e8e,br,2022-07-02T00:00:00.000Z,PRODUTOS DE MERCADO,pt-BR,0,880,0,98,produtos de mercado,0.1
62f54b8a2647f9326e5b9e8c,br,2022-07-02T00:00:00.000Z,SABONETE,pt-BR,0,50000,0,99,sabonete,5
62f54b8a2647f9326e5b9e8d,br,2022-07-02T00:00:00.000Z,COMPRE,pt-BR,0,246000,0,99,compre,24.6
62f54b8a2647f9326e5b9e90,br,2022-07-02T00:00:00.000Z,SUPERMERCADO,pt-BR,0,1830000,0,100,supermercado,183
62f54b8a2647f9326e5b9e9b,br,2022-07-02T00:00:00.000Z,PRODUTOS DE LIMPEZA,pt-BR,0,74000,0,99,produtos de limpeza,7.4
62f54b8a2647f9326e5b9ea4,br,2022-07-02T00:00:00.000Z,ALCOOL GEL,pt-BR,0,8100,0,99,alcool gel,0.8
62f54b8a2647f9326e5b9ea0,br,2022-07-02T00:00:00.000Z,SABONETE LIQUIDO,pt-BR,0,49500,0,99,sabonete liquido,5
62f54b8a2647f9326e5b9ea5,br,2022-07-02T00:00:00.000Z,TABLETS,pt-BR,0,40500,0,99,tablets,4.1
62f54b8a2647f9326e5b9e9e,br,2022-07-02T00:00:00.000Z,HIGIENE PESSOAL,pt-BR,0,18100,0,99,higiene pessoal,1.8
62f54b8a2647f9326e5b9eb0,br,2022-07-02T00:00:00.000Z,JOGO DE PANELA,pt-BR,0,246000,0,99,jogo de panela,24.6
62f54eeb2647f9326e5bf457,br,2022-07-02T00:00:00.000Z,COMPRAR BITCOINS,pt-BR,0,50000,0,99,comprar bitcoins,5
62f54eeb2647f9326e5bf458,br,2022-07-02T00:00:00.000Z,VENDER BITCOINS,pt-BR,0,1300,0,99,vender bitcoins,0.1
62f54eeb2647f9326e5bf459,br,2022-07-02T00:00:00.000Z,MOEDA DIGITAL,pt-BR,0,5000,0,99,moeda digital,0.5
62f54eeb2647f9326e5bf45b,br,2022-07-02T00:00:00.000Z,VIRTUAL WALLET,pt-BR,0,70,0,89,virtual wallet,0
62f550c12647f9326e5c1fca,br,2022-07-02T00:00:00.000Z,CRIPTOMOEDAS,pt-BR,0,500000,0,100,criptomoedas,50
62f550c12647f9326e5c1fcb,br,2022-07-02T00:00:00.000Z,CARTEIRA VIRTUAL,pt-BR,0,1900,0,99,carteira virtual,0.2
62f550c12647f9326e5c1fd0,br,2022-07-02T00:00:00.000Z,INVESTIR CRIPTOMOEDAS,pt-BR,0,1000,0,98,investir criptomoedas,0.1
62f550c12647f9326e5c1fce,br,2022-07-02T00:00:00.000Z,CARTEIRA DIGITAL,pt-BR,0,500000,0,100,carteira digital,50
62f550c12647f9326e5c1fcd,br,2022-07-02T00:00:00.000Z,CARTEIRA,pt-BR,0,90500,0,99,carteira,9.1
62f551112647f9326e5c2723,br,2022-07-02T00:00:00.000Z,TOKEN,pt-BR,0,50000,0,99,token,5
62f551112647f9326e5c2725,br,2022-07-02T00:00:00.000Z,TOKENS NFT,pt-BR,0,320,0,96,tokens nft,0
62f551112647f9326e5c2728,br,2022-07-02T00:00:00.000Z,COMPRAR TOKENS,pt-BR,0,50,0,86,comprar tokens,0
62f551112647f9326e5c272b,br,2022-07-02T00:00:00.000Z,RIPIO COIN,pt-BR,0,390,0,97,ripio coin,0
62f551112647f9326e5c2727,br,2022-07-02T00:00:00.000Z,INVESTIR EM CRIPTOMOEDAS,pt-BR,0,5000,0,99,investir em criptomoedas,0.5
62f551112647f9326e5c272c,br,2022-07-02T00:00:00.000Z,BLOCKCHAIN,pt-BR,0,50000,0,99,blockchain,5
62f551112647f9326e5c273c,br,2022-07-02T00:00:00.000Z,JOGOS DE BLOCKCHAIN,pt-BR,0,40,0,84,jogos de blockchain,0
62f551612647f9326e5c2ecb,br,2022-07-02T00:00:00.000Z,MOEDA,pt-BR,0,90500,0,99,moeda,9.1
62f551612647f9326e5c2ecc,br,2022-07-02T00:00:00.000Z,SLP,pt-BR,0,22200,0,99,slp,2.2
62f551612647f9326e5c2ed5,br,2022-07-02T00:00:00.000Z,INVESTIR EM NFT,pt-BR,0,500,0,98,investir em nft,0.1
62f551612647f9326e5c2ed2,br,2022-07-02T00:00:00.000Z,COMPRAR STABLECOIN,pt-BR,0,10,0,67,comprar stablecoin,0
62f551612647f9326e5c2ed4,br,2022-07-02T00:00:00.000Z,COMPRAR SLP,pt-BR,0,10,0,67,comprar slp,0
62f551612647f9326e5c2ecf,br,2022-07-02T00:00:00.000Z,COMPRAR AXS,pt-BR,0,20,0,75,comprar axs,0
62f551612647f9326e5c2ece,br,2022-07-02T00:00:00.000Z,JOGO DE BLOCKCHAIN,pt-BR,0,40,0,84,jogo de blockchain,0
62f551b02647f9326e5c36fe,br,2022-07-02T00:00:00.000Z,COMPRAR CRIPTO,pt-BR,0,500,0,98,comprar cripto,0.1
62f551b02647f9326e5c3703,br,2022-07-02T00:00:00.000Z,INVESTIR EM CRIPTOMOEDA,pt-BR,0,5000,0,99,investir em criptomoeda,0.5
62f551b02647f9326e5c3701,br,2022-07-02T00:00:00.000Z,CRIPTOMOEDA,pt-BR,0,500000,0,100,criptomoeda,50
62f551b02647f9326e5c36ff,br,2022-07-02T00:00:00.000Z,INVESTIR EM CRIPTO,pt-BR,0,880,0,98,investir em cripto,0.1
62f551b02647f9326e5c3707,br,2022-07-02T00:00:00.000Z,APRENDA A INVESTIR,pt-BR,0,5000,0,99,aprender a investir,0.5
62f551b02647f9326e5c3706,br,2022-07-02T00:00:00.000Z,CRIPTOS,pt-BR,0,50000,0,99,cripto,5
62f551b02647f9326e5c3708,br,2022-07-02T00:00:00.000Z,NFT,pt-BR,0,500000,0,100,nft,50
62f551b02647f9326e5c3716,br,2022-07-02T00:00:00.000Z,ETHER,pt-BR,0,12100,0,99,ether,1.2
62f551b02647f9326e5c3718,br,2022-07-02T00:00:00.000Z,NFTS,pt-BR,0,60500,0,99,nfts,6.1
62f552002647f9326e5c5ad2,br,2022-07-02T00:00:00.000Z,BITCOINS,pt-BR,0,5000000,0,100,bitcoins,500
62f552002647f9326e5c5ad7,br,2022-07-02T00:00:00.000Z,COMPRAR CRIPTOMOEDAS,pt-BR,0,5000,0,99,comprar criptomoedas,0.5
62f552002647f9326e5c5ad9,br,2022-07-02T00:00:00.000Z,COMPRAR RIPPLE,pt-BR,0,50,0,86,comprar ripple,0
62f552002647f9326e5c5ad4,br,2022-07-02T00:00:00.000Z,RIPPLE,pt-BR,0,50000,0,99,ripple,5
62f5524f2647f9326e5c8a75,br,2022-07-02T00:00:00.000Z,VENDER CRIPTOMOEDAS,pt-BR,0,500,0,98,vender criptomoedas,0.1
62f5524f2647f9326e5c8a74,br,2022-07-02T00:00:00.000Z,COMPRAR CRIPTOS,pt-BR,0,500,0,98,comprar cripto,0.1
62f5524f2647f9326e5c8a79,br,2022-07-02T00:00:00.000Z,VENDER CRIPTOS,pt-BR,0,20,0,75,vender criptos,0
62f5524f2647f9326e5c8a77,br,2022-07-02T00:00:00.000Z,VENDER RIPPLE,pt-BR,0,0,0,0,vender ripple,0
62f5529e2647f9326e5cb2e0,br,2022-07-02T00:00:00.000Z,INVESTIR EM BITCOINS,pt-BR,0,5000,0,99,investir em bitcoins,0.5
62f5529e2647f9326e5cb2e1,br,2022-07-02T00:00:00.000Z,INVESTIR EM RIPPLE,pt-BR,0,0,0,0,investir em ripple,0
62f5529e2647f9326e5cb2e6,br,2022-07-02T00:00:00.000Z,COTAÇÃO BITCOINS,pt-BR,0,165000,0,99,cotação bitcoins,16.5
62f5529e2647f9326e5cb2e3,br,2022-07-02T00:00:00.000Z,COTAÇÃO CRIPTOMOEDAS,pt-BR,0,5000,0,99,cotação criptomoedas,0.5
62f5529e2647f9326e5cb2e8,br,2022-07-02T00:00:00.000Z,COTAÇÃO RIPPLE,pt-BR,0,110,0,92,cotação ripple,0
62f5529e2647f9326e5cb2e9,br,2022-07-02T00:00:00.000Z,COTAÇÃO CRIPTOS,pt-BR,0,590,0,98,cotação criptos,0.1
62f552ee2647f9326e5cfb16,br,2022-07-02T00:00:00.000Z,COTAÇÃO,pt-BR,0,50000,0,99,cotação,5
62f552ee2647f9326e5cfb18,br,2022-07-02T00:00:00.000Z,PEERTRADE,pt-BR,0,30,0,80,peertrade,0
62f552ee2647f9326e5cfb19,br,2022-07-02T00:00:00.000Z,CRIPTO,pt-BR,0,50000,0,99,cripto,5
62f552ee2647f9326e5cfb1b,br,2022-07-02T00:00:00.000Z,INVESTIR,pt-BR,0,50000,0,99,investir,5
62f552ee2647f9326e5cfb17,br,2022-07-02T00:00:00.000Z,CRYPTOCURRENCY,pt-BR,0,18100,0,99,cryptocurrency,1.8
62f552ee2647f9326e5cfb15,br,2022-07-02T00:00:00.000Z,EXCHANGE,pt-BR,0,50000,0,99,exchange,5
62f5533d2647f9326e5d4d59,br,2022-07-02T00:00:00.000Z,CORRETORA,pt-BR,0,50000,0,99,corretora,5
62f5533d2647f9326e5d4d5e,br,2022-07-02T00:00:00.000Z,COMPRAR BICOINS,pt-BR,0,10,0,67,comprar bicoins,0
62f5533d2647f9326e5d4d5c,br,2022-07-02T00:00:00.000Z,MOEDAS DIGITAIS,pt-BR,0,5000,0,99,moedas digitais,0.5
62f5538d2647f9326e5d8de4,br,2022-07-02T00:00:00.000Z,CARTEIRA ELETRÔNICA,pt-BR,0,500,0,98,carteira eletrônica,0.1
62f5538d2647f9326e5d8de7,br,2022-07-02T00:00:00.000Z,EXCHANGE DE CRIPTO,pt-BR,0,20,0,75,exchange de cripto,0
62f5538d2647f9326e5d8dec,br,2022-07-02T00:00:00.000Z,CORRETORA DE CRIPTOMOEDAS,pt-BR,0,5000,0,99,corretora de criptomoedas,0.5
62f5538d2647f9326e5d8deb,br,2022-07-02T00:00:00.000Z,CORRETORA DE MOEDAS DIGITAIS,pt-BR,0,50,0,86,corretora de moedas digitais,0
62f5538d2647f9326e5d8de8,br,2022-07-02T00:00:00.000Z,EXCHANGE DE CRIPTOMOEDAS,pt-BR,0,390,0,97,exchange de criptomoedas,0
62f553dd2647f9326e5db64c,br,2022-07-02T00:00:00.000Z,COMPRAR MOEDAS DIGITAIS,pt-BR,0,50,0,86,comprar moedas digitais,0
62f553dd2647f9326e5db652,br,2022-07-02T00:00:00.000Z,CASH,pt-BR,0,40500,0,99,cash,4.1
62f553dd2647f9326e5db64e,br,2022-07-02T00:00:00.000Z,CORRETORA DE CRIPTO,pt-BR,0,210,0,95,corretora de cripto,0
62f553dd2647f9326e5db651,br,2022-07-02T00:00:00.000Z,CORRETORA DIGITAL,pt-BR,0,390,0,97,corretora digital,0
62f553dd2647f9326e5db653,br,2022-07-02T00:00:00.000Z,BITCOINTRADE,pt-BR,0,50000,0,99,bitcointrade,5
62f5542c2647f9326e5ddf93,br,2022-07-02T00:00:00.000Z,TRADE DE CRIPTO,pt-BR,0,30,0,80,trade de cripto,0
62f5542c2647f9326e5ddf97,br,2022-07-02T00:00:00.000Z,COMPRAR,pt-BR,0,500000,0,100,comprar,50
62f5542c2647f9326e5ddf98,br,2022-07-02T00:00:00.000Z,COMPRAR POLKADOT,pt-BR,0,50,0,86,comprar polkadot,0
62f5547c2647f9326e5e11b4,br,2022-07-02T00:00:00.000Z,INVESTIR EM POLKADOT,pt-BR,0,10,0,67,investir em polkadot,0
62f5547c2647f9326e5e11ba,br,2022-07-02T00:00:00.000Z,UNI,pt-BR,0,74000,0,99,uni,7.4
62f5547c2647f9326e5e11b8,br,2022-07-02T00:00:00.000Z,1INCH,pt-BR,0,2900,0,99,1inch,0.3
62f5547c2647f9326e5e11b6,br,2022-07-02T00:00:00.000Z,POLKADOT,pt-BR,0,50000,0,99,polkadot,5
62f5547c2647f9326e5e11bf,br,2022-07-02T00:00:00.000Z,MC,pt-BR,0,5000000,0,100,mc,500
62f5547c2647f9326e5e11be,br,2022-07-02T00:00:00.000Z,DYDX,pt-BR,0,4400,0,99,dydx,0.4
62f5547c2647f9326e5e11bc,br,2022-07-02T00:00:00.000Z,SPELL,pt-BR,0,12100,0,99,spell,1.2
62f554cc2647f9326e5e3bb7,br,2022-07-02T00:00:00.000Z,GRT,pt-BR,0,18100,0,99,grt,1.8
62f554cc2647f9326e5e3bb9,br,2022-07-02T00:00:00.000Z,NEGOCIAR,pt-BR,0,22200,0,99,negociação,2.2
62f554cc2647f9326e5e3bb6,br,2022-07-02T00:00:00.000Z,ENS,pt-BR,0,22200,0,99,ens,2.2
62f5560a2647f9326e5eebaf,br,2022-07-02T00:00:00.000Z,TOKEN RPC,pt-BR,0,50,0,86,token rpc,0
62f5565a2647f9326e5f152a,br,2022-07-02T00:00:00.000Z,DOT,pt-BR,0,90500,0,99,dot,9.1
62f556aa2647f9326e5f41d1,br,2022-07-02T00:00:00.000Z,CARTEIRAS DIGITAIS,pt-BR,0,1900,0,99,carteiras digitais,0.2
62f556aa2647f9326e5f41c9,br,2022-07-02T00:00:00.000Z,CORRETORA SEGURA,pt-BR,0,5000,0,99,corretora segura,0.5
62f556aa2647f9326e5f41ca,br,2022-07-02T00:00:00.000Z,MERCADO FINANCEIRO,pt-BR,0,50000,0,99,mercado financeiro,5
62f556aa2647f9326e5f41ce,br,2022-07-02T00:00:00.000Z,CARTEIRA DE CRIPTOMOEDAS,pt-BR,0,5000,0,99,carteira de criptomoedas,0.5
62f556aa2647f9326e5f41cf,br,2022-07-02T00:00:00.000Z,APRENDER A INVESTIR,pt-BR,0,5000,0,99,aprender a investir,0.5
62f556aa2647f9326e5f41d2,br,2022-07-02T00:00:00.000Z,SEGURANÇA,pt-BR,0,50000,0,99,segurança,5
62f556f92647f9326e5f6a94,br,2022-07-02T00:00:00.000Z,COMPRAR MOEDA DIGITAL,pt-BR,0,50,0,86,comprar moeda digital,0
62f556f92647f9326e5f6a97,br,2022-07-02T00:00:00.000Z,PIX,pt-BR,0,500000,0,100,pix,50
62f556f92647f9326e5f6a99,br,2022-07-02T00:00:00.000Z,COMPRA DE CRIPTOMOEDA,pt-BR,0,500,0,98,compra de criptomoeda,0.1
62f557492647f9326e5f9504,br,2022-07-02T00:00:00.000Z,INVESTIMENTOS,pt-BR,0,500000,0,100,investimentos,50
62f557492647f9326e5f9503,br,2022-07-02T00:00:00.000Z,DOLARIZE,pt-BR,0,10,0,67,dolarize,0
62f557492647f9326e5f950e,br,2022-07-02T00:00:00.000Z,COTAÇÃO DE CRIPTOMOEDAS,pt-BR,0,500,0,98,cotação de criptomoedas,0.1
62f557492647f9326e5f950a,br,2022-07-02T00:00:00.000Z,ATIVOS DIGITAIS,pt-BR,0,500,0,98,ativos digitais,0.1
62f557492647f9326e5f9506,br,2022-07-02T00:00:00.000Z,INVESTIR EM MOEDAS DIGITAIS,pt-BR,0,50,0,86,investir em moedas digitais,0
62f557492647f9326e5f950b,br,2022-07-02T00:00:00.000Z,STABLECOINS,pt-BR,0,5000,0,99,stablecoins,0.5
62f557992647f9326e5fc093,br,2022-06-02T00:00:00.000Z,SPELL,pt-BR,0,14800,0,99,spell,1.5
62f557992647f9326e5fc098,br,2022-07-02T00:00:00.000Z,PLATAFORMA DE MOEDAS DIGITAIS,pt-BR,0,30,0,80,plataforma de moedas digitais,0
62f557992647f9326e5fc099,br,2022-06-02T00:00:00.000Z,PLATAFORMA DE MOEDAS DIGITAIS,pt-BR,0,40,0,84,plataforma de moedas digitais,0
62f557992647f9326e5fc08f,br,2022-06-02T00:00:00.000Z,1INCH,pt-BR,0,2900,0,99,1inch,0.3
62f557992647f9326e5fc096,br,2022-06-02T00:00:00.000Z,UNI,pt-BR,0,74000,0,99,uni,7.4
62f557992647f9326e5fc0af,br,2022-06-02T00:00:00.000Z,ENS,pt-BR,0,22200,0,99,ens,2.2
62f557992647f9326e5fc0b9,br,2022-06-02T00:00:00.000Z,DYDX,pt-BR,0,2900,0,99,dydx,0.3
62f557992647f9326e5fc0b6,br,2022-06-02T00:00:00.000Z,GRT,pt-BR,0,18100,0,99,grt,1.8
62f557992647f9326e5fc0bc,br,2022-06-02T00:00:00.000Z,MC,pt-BR,0,5000000,0,100,mc,500
62f557e92647f9326e5feb70,br,2022-07-02T00:00:00.000Z,NEGOCIE,pt-BR,0,1600,0,99,negocie,0.2
62f557e92647f9326e5feb72,br,2022-07-02T00:00:00.000Z,POLYGON,pt-BR,0,27100,0,99,polygon,2.7
62f557e92647f9326e5feb74,br,2022-07-02T00:00:00.000Z,LITECON,pt-BR,0,70,0,89,litecon,0
62f557e92647f9326e5feb75,br,2022-07-02T00:00:00.000Z,MINERAR CRIPTO,pt-BR,0,210,0,95,minerar cripto,0
62f558382647f9326e6012ce,br,2022-07-02T00:00:00.000Z,VENDER CHAINLINK,pt-BR,0,10,0,67,vender chainlink,0
62f558382647f9326e6012d3,br,2022-07-02T00:00:00.000Z,INVESTIMENTO EM CRIPTOMOEDAS,pt-BR,0,9900,0,99,investimento em criptomoedas,1
62f558382647f9326e6012d4,br,2022-07-02T00:00:00.000Z,DAY TRADE CRIPTOMOEDA,pt-BR,0,1900,0,99,day trade criptomoeda,0.2
62f558382647f9326e6012d5,br,2022-07-02T00:00:00.000Z,TRADE CRIPTOMOEDA,pt-BR,0,720,0,98,trade criptomoeda,0.1
62f558872647f9326e6039f5,br,2022-07-02T00:00:00.000Z,CRIPTODÓLAR,pt-BR,0,20,0,75,criptodolar,0
62f558d72647f9326e606244,br,2022-07-02T00:00:00.000Z,MOEDAS VIRTUAIS,pt-BR,0,5000,0,99,moedas virtuais,0.5
62f559272647f9326e606a5a,br,2022-07-02T00:00:00.000Z,WALLET,pt-BR,0,50000,0,99,wallet,5
62f559272647f9326e606a5d,br,2022-07-02T00:00:00.000Z,CARTEIRA BLOCKCHAIN,pt-BR,0,320,0,96,carteira blockchain,0
62f559762647f9326e608b5d,br,2022-07-02T00:00:00.000Z,TECNOLOGIA BLOCKCHAIN,pt-BR,0,1000,0,98,tecnologia blockchain,0.1
62f559762647f9326e608b61,br,2022-07-02T00:00:00.000Z,INVESTIR EM NFTS,pt-BR,0,90,0,91,investir em nfts,0
62f559c52647f9326e60b865,br,2022-07-02T00:00:00.000Z,COMPRAR NFTS,pt-BR,0,480,0,97,comprar nfts,0
62f559c52647f9326e60b868,br,2022-07-02T00:00:00.000Z,TRADE DE CRIPTOMOEDAS,pt-BR,0,500,0,98,trade de criptomoedas,0.1
62f559c52647f9326e60b867,br,2022-07-02T00:00:00.000Z,VENDER NFTS,pt-BR,0,170,0,94,vender nfts,0
62f55a152647f9326e60dfd1,br,2022-07-02T00:00:00.000Z,CONVERTER BITCOINS,pt-BR,0,3600,0,99,converter bitcoins,0.4
62f55a152647f9326e60dfd7,br,2022-07-02T00:00:00.000Z,CRIPTOJOGOS,pt-BR,0,110,0,92,criptojogos,0
62f55a152647f9326e60dfd6,br,2022-07-02T00:00:00.000Z,TOKENS NÃO FUNGÍVEIS,pt-BR,0,1000,0,98,tokens não fungíveis,0.1
62f55a642647f9326e610907,br,2022-07-02T00:00:00.000Z,COMPRAR STABLECOINS,pt-BR,0,10,0,67,comprar stablecoins,0
62f55a642647f9326e610906,br,2022-07-02T00:00:00.000Z,DOLARIZAR,pt-BR,0,260,0,96,dolarizar,0
62f55a642647f9326e610904,br,2022-07-02T00:00:00.000Z,DOLAR,pt-BR,0,5000000,0,100,dolar,500
62f55a642647f9326e6108fc,br,2022-07-02T00:00:00.000Z,TOKENS,pt-BR,0,50000,0,99,tokens,5
62f55a642647f9326e6108fd,br,2022-07-02T00:00:00.000Z,AXIE INFINITY SHARDS,pt-BR,0,50,0,86,axie infinity shards,0
62f55a642647f9326e610900,br,2022-07-02T00:00:00.000Z,GANHAR TOKEN,pt-BR,0,170,0,94,ganhar token,0
62f55ab42647f9326e6133a3,br,2022-07-02T00:00:00.000Z,VENDER CRIPTO,pt-BR,0,50,0,86,vender cripto,0
62f55ab42647f9326e6133a1,br,2022-06-02T00:00:00.000Z,VENDER CRIPTOMOEDAS,pt-BR,0,500,0,98,vender criptomoedas,0.1
62f55ab42647f9326e6133a5,br,2022-06-02T00:00:00.000Z,VENDER CRIPTO,pt-BR,0,50,0,86,vender cripto,0
62f55ab42647f9326e6133aa,br,2022-06-02T00:00:00.000Z,APRENDER A INVESTIR,pt-BR,0,5000,0,99,aprender a investir,0.5
62f55ab42647f9326e6133ab,br,2022-06-02T00:00:00.000Z,BITCOINS,pt-BR,0,5000000,0,100,bitcoins,500
62f55ab42647f9326e6133ba,br,2022-06-02T00:00:00.000Z,NEGOCIAR,pt-BR,0,27100,0,99,negociação,2.7
62f55ab42647f9326e6133bd,br,2022-06-02T00:00:00.000Z,VENDER,pt-BR,0,60500,0,99,vender,6.1
62f55ab42647f9326e6133bc,br,2022-07-02T00:00:00.000Z,VENDER,pt-BR,0,60500,0,99,vender,6.1
62f55b042647f9326e615d1c,br,2022-06-02T00:00:00.000Z,COMPRAR NFT,pt-BR,0,5000,0,99,comprar nft,0.5
62f55b042647f9326e615d1b,br,2022-07-02T00:00:00.000Z,COMPRAR NFT,pt-BR,0,5000,0,99,comprar nft,0.5
62f55b042647f9326e615d22,br,2022-07-02T00:00:00.000Z,NEGOCIAR BITCOINS,pt-BR,0,50,0,86,negociar bitcoins,0
62f55b042647f9326e615d1e,br,2022-06-02T00:00:00.000Z,COMPRAR,pt-BR,0,500000,0,100,comprar,50
62f55b042647f9326e615d23,br,2022-06-02T00:00:00.000Z,NEGOCIAR BITCOINS,pt-BR,0,50,0,86,negociar bitcoins,0
62f55b042647f9326e615d25,br,2022-07-02T00:00:00.000Z,INVESTIMENTO SEGURO,pt-BR,0,5000,0,99,investimento seguro,0.5
62f55b042647f9326e615d27,br,2022-06-02T00:00:00.000Z,INVESTIMENTO SEGURO,pt-BR,0,5000,0,99,investimento seguro,0.5
62f55b042647f9326e615d29,br,2022-07-02T00:00:00.000Z,INVESTIR COM SEGURANÇA,pt-BR,0,140,0,93,investir com segurança,0
62f55b042647f9326e615d2b,br,2022-06-02T00:00:00.000Z,INVESTIR COM SEGURANÇA,pt-BR,0,110,0,92,investir com segurança,0
62f55b042647f9326e615d3d,br,2022-06-02T00:00:00.000Z,APRENDA A INVESTIR,pt-BR,0,5000,0,99,aprender a investir,0.5
62f55b042647f9326e615d3f,br,2022-07-02T00:00:00.000Z,APLICATIVO DE INVESTIMENTO,pt-BR,0,2400,0,99,aplicativo de investimento,0.2
62f55b042647f9326e615d41,br,2022-06-02T00:00:00.000Z,APLICATIVO DE INVESTIMENTO,pt-BR,0,2400,0,99,aplicativo de investimento,0.2
62f55b542647f9326e618650,br,2022-07-02T00:00:00.000Z,APP DE INVESTIMENTOS,pt-BR,0,5000,0,99,app de investimento,0.5
62f55b542647f9326e618652,br,2022-06-02T00:00:00.000Z,APP DE INVESTIMENTOS,pt-BR,0,5000,0,99,app de investimento,0.5
62f55b542647f9326e61865c,br,2022-07-02T00:00:00.000Z,INVESTIMENTO ONLINE,pt-BR,0,5000,0,99,investimento online,0.5
62f55b542647f9326e618659,br,2022-07-02T00:00:00.000Z,RENDIMENTOS,pt-BR,0,50000,0,99,rendimentos,5
62f55b542647f9326e618660,br,2022-06-02T00:00:00.000Z,INVESTIMENTO ONLINE,pt-BR,0,5000,0,99,investimento online,0.5
62f55b542647f9326e61865b,br,2022-06-02T00:00:00.000Z,RENDIMENTOS,pt-BR,0,50000,0,99,rendimentos,5
62f55b542647f9326e618657,br,2022-06-02T00:00:00.000Z,SIMULADOR RENDIMENTOS,pt-BR,0,720,0,98,simulador rendimentos,0.1
62f55b542647f9326e618661,br,2022-07-02T00:00:00.000Z,LIQUIDEZ INVESTIMENTOS,pt-BR,0,110,0,92,liquidez investimentos,0
62f55b542647f9326e618663,br,2022-06-02T00:00:00.000Z,LIQUIDEZ INVESTIMENTOS,pt-BR,0,140,0,93,liquidez investimentos,0
62f55b542647f9326e618655,br,2022-07-02T00:00:00.000Z,SIMULADOR RENDIMENTOS,pt-BR,0,880,0,98,simulador rendimentos,0.1
62f55b542647f9326e618665,br,2022-07-02T00:00:00.000Z,CARTEIRAS RECOMENDADAS,pt-BR,0,480,0,97,carteiras recomendadas,0
62f55b542647f9326e618681,br,2022-06-02T00:00:00.000Z,TAXA ZERO,pt-BR,0,5000,0,99,taxa zero,0.5
62f55b542647f9326e618677,br,2022-06-02T00:00:00.000Z,CARTEIRA RECOMENDADA,pt-BR,0,1900,0,99,carteira recomendada,0.2
62f55b542647f9326e618679,br,2022-07-02T00:00:00.000Z,BOLSA,pt-BR,0,500000,0,100,bolsa,50
62f55b542647f9326e618673,br,2022-06-02T00:00:00.000Z,CARTEIRAS RECOMENDADAS,pt-BR,0,880,0,98,carteiras recomendadas,0.1
62f55b542647f9326e618680,br,2022-07-02T00:00:00.000Z,TAXA ZERO,pt-BR,0,5000,0,99,taxa zero,0.5
62f55b542647f9326e618675,br,2022-07-02T00:00:00.000Z,CARTEIRA RECOMENDADA,pt-BR,0,1900,0,99,carteira recomendada,0.2
62f55b542647f9326e61867a,br,2022-06-02T00:00:00.000Z,BOLSA,pt-BR,0,500000,0,100,bolsa,50
62f55ba52647f9326e61b1df,br,2022-07-02T00:00:00.000Z,PLANEJAMENTO FINANCEIRO,pt-BR,0,22200,0,99,planejamento financeiro,2.2
62f55ba52647f9326e61b1dd,br,2022-06-02T00:00:00.000Z,INVESTIMENTO TAXA ZERO,pt-BR,0,10,0,67,investimento taxa zero,0
62f55ba52647f9326e61b1dc,br,2022-07-02T00:00:00.000Z,INVESTIMENTO TAXA ZERO,pt-BR,0,10,0,67,investimento taxa zero,0
62f55ba52647f9326e61b1e4,br,2022-06-02T00:00:00.000Z,OFERTAS PÚBLICAS,pt-BR,0,210,0,95,ofertas públicas,0
62f55ba52647f9326e61b1e6,br,2022-07-02T00:00:00.000Z,BDR,pt-BR,0,50000,0,99,bdr,5
62f55ba52647f9326e61b1e8,br,2022-06-02T00:00:00.000Z,BDR,pt-BR,0,50000,0,99,bdr,5
62f55ba52647f9326e61b1e7,br,2022-07-02T00:00:00.000Z,OFERTAS PÚBLICAS,pt-BR,0,260,0,96,ofertas públicas,0
62f55ba52647f9326e61b1ed,br,2022-06-02T00:00:00.000Z,MERCADO DE CAPITAIS,pt-BR,0,50000,0,99,mercado de capitais,5
62f55ba52647f9326e61b1e0,br,2022-06-02T00:00:00.000Z,PLANEJAMENTO FINANCEIRO,pt-BR,0,27100,0,99,planejamento financeiro,2.7
